title;sentence;sentence_id;health;healthSubclass;water;waterSubclass;agriculture;agricultureSubclass;culturesAffected;economy;economySubclass;social;socialSubclass;infrastructure;infraSubclass
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;The aftermath of Hurricane Sandy in NYC included $19 billion in damages with $15 billion not covered by private insurance.Reference Blake, Kimberlain and Berg8;SIDAHS_8;;;;;;;;1;ECOG;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;There were 52 Sandy-related fatalities reported with nearly half (48%) of the deaths among the older adult population.Reference Seil, Spira-Cohen and Marcum9;SIDAHS_9;1;MORT;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Two-thirds of homes damaged by the storm were located outside the original NYC flood zones, prompting the Federal Emergency Management Agency to redefine the flood zone boundaries.Reference Colvin10;SIDAHS_10;;;;;;;;;;;;1;RESI
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;In the less densely populated borough of Staten Island, New York, the loss of personal vehicles due to flooding prevented many older adults from traveling to receive disaster aid after Hurricane Sandy.Reference Goldman, Finkelstein and Schäfer25;SIDAHS_29;;;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Forced evacuation may lead to a shattered sense of community, confusion, or even relocation trauma that accelerates psychological decline.Reference Oriol26 , Reference Sakauye, Streim and Kennedy27;SIDAHS_30;1;MIND;;;;;;;;1;DISP;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Most participants reported losing access to basic supplies such as electricity (74%).;SIDAHS_120;;;;;;;;;;;;1;ENER
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;More than one-third (35%) were forced to leave their homes, and 209 (14%) reported that their homes were damaged or destroyed.;SIDAHS_121;;;;;;;;;;1;DISP;1;RESI
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Another 256 older adults (16%) were stuck in their homes or apartments and unable to leave during the storm, whereas 1 in 10 lost access to medical care.;SIDAHS_122;;;;;;;;;;;;1;STRAIN
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;One-third of older adults (37%) reported that Hurricane Sandy was “moderately” to “extremely” stressful.;SIDAHS_123;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;About 20% indicated losing their peace of mind or sense of security as a result of the storm, whereas one-quarter (25%) endorsed a change in their quality of life.;SIDAHS_124;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Just under one-half of the participants (48%) did perceive some positive impact (eg, strengthened community, bringing people together) resulting from Hurricane Sandy.;SIDAHS_125;;;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Across the full sample, 213 older adults (14.1%) reported clinically significant depressive symptoms (PHQ-9 ≥ 10) and 5.0% (76 individuals) reported suicidal ideation.;SIDAHS_127;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;The prevalence of depressive symptoms was significantly higher than the rate of 9.8% previously reported in NYC senior centersReference Berman and Furst31 (z=2.31, P=0.02).;SIDAHS_128;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Rates of depression differed significantly by age group: 17.5% of younger-old adults screened positive for depression compared to 11.3% of older-old adults (χ2(1)=11.59, P<0.001).;SIDAHS_129;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;"Among depressed older adults, 1 in 4 (55/213; 26%) reported suicidal ideation; this rate did not differ significantly between age groups.";SIDAHS_130;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Spanish-speaking clients had the highest rate of clinically significant symptoms, with fully one-third (34%) screening positive for depression.;SIDAHS_132;1;MIND;;;;;;;;1;INEQ;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;In addition, nearly one-quarter of the sample (24%) reported having Hurricane Sandy–related flashbacks “often” or “all the time” when hearing about other storms.;SIDAHS_134;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;A similar percentage (23%) endorsed worrying “often” or “all the time” about future storms.;SIDAHS_135;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Among Hurricane Sandy impact variables, injury during the storm, greater number of storm stressors, and post-storm crime were associated with a higher probability of depression.;SIDAHS_139;1;MIND, OCC;;;;;;;;1;CFLC;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;For younger-old adults, most variables significantly associated with depression in the full sample analysis were also significant in the younger-old group model, with the exception of heart disease (see Table 3 and Figure 2).;SIDAHS_145;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Correlates of depression and the addition of Hurricane Sandy impact variables to the younger-old cohort model had estimated AUROCs of 0.85 (95% CI: 0.81, 0.89) and 0.86 (95% CI: 0.82, 0.90), respectively.;SIDAHS_147;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Only needing help with activities and losing access to medical care during Hurricane Sandy significantly increased the odds of current depression (see Table 3 and Figure 3).;SIDAHS_150;1;MIND;;;;;;;;;;1;STRAIN
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Correlates of depression had an estimated AUROC of 0.80 (95% CI: 0.75, 0.85).;SIDAHS_151;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;"Among younger-old adults only, post-storm crime victims were nearly 5 times as likely to report clinically significant depression (odds ratio [OR]=4.7; 95% CI: 1.83, 12.09), whereas crime had no significant mental health impact on the older-old group (OR=1.03; 95% CI: 0.36, 2.97).";SIDAHS_156;1;MIND;;;;;;;;1;CFLC;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;As expected, older New Yorkers still felt the storm’s impact 24 to 33 months later.;SIDAHS_158;;;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;"The rate of depression among these individuals (14.1%) was higher than the rate in the general older adult population seen at senior centers; the younger-old (aged 60–74 years) also had significantly higher rates of depression than did the older-old (aged ≥75 years) in this sample.";SIDAHS_159;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;In the English-speaking group alone, the rate of depression rose to 17%.;SIDAHS_160;1;MIND;;;;;;;;1;INEQ;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Although nearly half of our clients were stuck in their homes or evacuated, it was the accumulation of stressors and specific traumas that most strongly predicted current depression.;SIDAHS_162;1;MIND;;;;;;;;1;DISP;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;These findings are consistent with previous reports of mental health need after Hurricane KatrinaReference Norris and Elrod12 , Reference Galea, Brewin and Gruber50 , Reference Shear, McLaughlin and Ghesquiere57 as well as emerging research suggesting that losing access to medical care was among the most stressful consequences of Hurricane Sandy,Reference Goldman, Finkelstein and Schäfer25 which closed 37 health care facilities and required the evacuation of nearly 6300 patients.Reference Adalja, Watson and Bouri58;SIDAHS_163;1;MIND;;;;;;;;1;DISP;1;STRAIN
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;In addition, this loss of services may be compounded by the disproportionately low levels of governmental help and assistance received by older adults after a disaster.Reference Thompson, Norris and Hanacek14 , Reference Goldman, Finkelstein and Schäfer25;SIDAHS_164;;;;;;;;;;1;INEQ;1;STRAIN
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Among the younger-old, those with poor health or pain, limited mobility, and prior mental health issues may have been most vulnerable to added storm stress and trauma.;SIDAHS_166;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;In stark contrast, only storm-related loss of medical care was significant in predicting depression among the older-old group.;SIDAHS_167;1;MIND;;;;;;;;;;1;STRAIN
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;These findings are consistent with the hypothesis outlined by Solomon et al and subsequent researchersReference Thompson, Norris and Hanacek14 , Reference Phifer15 , Reference Solomon, Smith and Robins59 whereby disaster-related stress is greatest among those aging adults with more formal responsibilities and obligations to provide for others, such as paying for offspring education while also caregiving for aging parents.;SIDAHS_168;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;While many community staff thought that Hurricane Sandy concerns were resolved (eg, “that ship has sailed”), we found that shame and embarrassment tended to accompany the ongoing symptoms or reactions endorsed by affected older adults.;SIDAHS_200;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;Our results suggest that a number of distinct stressors from natural disasters remain significant in predicting later depression among the older adult population, with their relevance varying significantly based on age.;SIDAHS_211;1;MIND;;;;;;;;;;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;For younger-old adults (aged 60–75 years), current mental health symptoms were associated with storm-related injury and post-storm crime, with the total number of reported stressors retaining marginal significance.;SIDAHS_212;1;OCC, MIND;;;;;;;;1;CFLC;;
Storm Impact and Depression Among Older Adults Living in Hurricane Sandy-Affected Areas;For older-old adults (aged ≥75 years), however, only the loss of access to medical care predicted a greater likelihood of depression 24 to 33 months later.;SIDAHS_213;1;MIND;;;;;;;;;;1;STRAIN
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;"Relocation can also disrupt community networks [25]; another reason why managing urban footprints through land-use planning is imperative for building disaster-resilient communities and reducing their exposure to hazards [26].";MFC2011_56;;;;;;;;;;1;DISP;;
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;There are 31 districts with 7 cities in Iwate Prefecture, and 73 districts with 12 cities in Miyagi Prefecture, both of which conducted collective relocation [42].;MFC2011_122;;;;;;;;;;1;DISP;;
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;3.2 Planning processes, population shift and housing reconstruction patterns found in the case study cities Table 2 shows the massive scale of damage in two case study cities among 19 other coastal cities in the Iwate and Miyagi prefectures, with severe damages to more than 500 residential buildings.;MFC2011_141;;;;;;;;;;;;1;RESI
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;As we shall see below, this eventually led to massive internal migration.;MFC2011_143;;;;;;;;;;1;DISP;;
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;During the emergency phase, thousands of residents stayed in their houses to avoid entering overcrowded temporary shelters.;MFC2011_214;;;;;;;;;;;;;
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;"What made affected cities so fragmented, immediately after the disaster, was the tsunami inundation borderline; however, fragmentation is now caused by post-disaster urban planning during the recovery process.";MFC2011_251;;;;;;;;;;;;;
Maladaptation, fragmentation, and other secondary effects of centralized post-disaster urban planning: The case of the 2011 “cascading” disaster in Japan;But in Japan, large-scale, long-term, and robust tsunami mitigation projects affected people's decision to relocate to mountainside areas.;MFC2011_299;;;;;;;;;;1;DISP;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;Although the recent wet winter was able to reverse the drought status, the Sierra Nevada mountain range had already experienced rapid increases in tree mortality, with over 129 million dead trees in California in 2016 [16].;DMSNTC_13;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;These conditions result in greater mortality rates than were seen historically or in recent decades [19,20].;DMSNTC_17;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;"Reductions in density from 2015 to 2017 were significant by species (F = 11.9; p < 0.01), time (F = 8.7; p < 0.01), and the interaction of species by time (F = 3.3; p < 0.01) with the exception of both A. magnifica and Q. kelloggii, which remained stable from 2015 through 2017 (Figure 2).";DMSNTC_79;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;The greatest net reductions were in the smallest diameter size classes (Figure 3).;DMSNTC_81;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;"However, mortality increased from SUM15 to SUM16 (t = 3.69; p < 0.01), with no additional reductions in white fir density from SUM16 to SUM17 (t = 0.33; p = 0.74).";DMSNTC_86;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;"Pinus lambertiana density declined initially from SPR15 to SUM15 (t = 2.55; p = 0.01) with additional reductions from SUM15 to SUM16 (t = 2.14; p = 0.03).";DMSNTC_104;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;"Pinus ponderosa had similar initial reductions in density as P. lambertiana with significant mortality from SPR15 to SUM15 (t = 4.8; p < 0.01) and additional mortality from SUM15 to SUM16 (t = 4.66; p < 0.01).";DMSNTC_113;;;;;;;;1;FRST;;;;
Drought Impacts and Compounding Mortality on Forest Trees in the Southern Sierra Nevada;Both pine species were dramatically impacted during the short timeframe from May to August 2015, continuing into 2016, whereas A. concolor and C. decurrens mortality occurred later.;DMSNTC_136;;;;;;;;1;FRST;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Interviewees identified impacts on the landscape as a whole and also changes in water bodies and plants and animal species.;MPCCCL_91;;;1;;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;The most frequently identified impact was general landscape dryness (32), with some interviewees differentiating between drying of hill or meadow landscapes (9) and agricultural landscapes such as crop fields (6).;MPCCCL_92;;;;;1;AGRI;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;“You can tell, because the Valley used to just be green and now almost half is dry. Everything is yellow—you can tell right away.”;MPCCCL_93;;;;;1;AGRI;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Water bodies, including surface water, groundwater and snowpack, as well as rain, were frequently mentioned as elements that were impacted by the drought, and which have decreased in volume, extension, or frequency.;MPCCCL_97;;;1;AVLB;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Decrease of surface water was the most recognized impact (27/48), followed by the decrease of snow (11/48) and rain (5/48).;MPCCCL_98;;;1;AVLB;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;“… The Copín Lagoon, 2450 meters high, which was a fantastic place about one kilometre long by 600 meters wide, [nowadays] is practically dry.”;MPCCCL_101;;;1;AVLB;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Some of the interviewees recognized a decrease in avifauna (including condors), catfish, mackerel, and frogs, and terrestrial species (mainly land mammals: nutria, guanacos, foxes, rabbits, degúes, hares), with an increase in some native flora (cacti and thorns).;MPCCCL_103;;;;;1;ANIM;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;"Interestingly, interviewees recognized changes in certain highly drought-resistant animal and plant species as indicators of intense drought; as a sign of how the impacts of drought have affected even those species that are prepared for dry conditions, reinforcing the perception of new and uncommon climatic conditions.";MPCCCL_104;;;;;1;ANIM;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Half of all interviewees (27/55) identified drought impacts on water management.;MPCCCL_109;;;1;;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;As they are directly dependent on groundwater levels, they are prone to be affected by droughts.;MPCCCL_112;;;1;AVLB;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;"Regarding drinking water supply, respondents identified a lack or significant decrease of water levels in drinking wells, which translated into the need to use tanker trucks and to deepen wells; a decrease in water pressure; and, damaged plumbing systems resulting from increased air bubbles.";MPCCCL_117;;;1;AVLB;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;“… [drought] is affecting drinking water in San Felipe. San Felipe uses deep wells, and there are wells in Tocornal.;MPCCCL_118;;;1;AVLB;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Finally, one interviewee mentioned impacts on the economy of Rural Drinking Water Committees related to difficulties in covering expenses as a result of household level economic losses that were produced by the drought.;MPCCCL_126;;;;;;;;1;AGRC;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;"Among the agricultural impacts identified by 35 interviewees (16 of them from urban context), the most frequently mentioned were those related to a decrease in the quality and the quantity of food production; loss of crops and animals; reduction of irrigated land; decrease in the size of agricultural products; the impossibility of seeding on traditional dates; and, hydric stress in crops.";MPCCCL_130;;;;;1;AGRI, ANIM;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;These impacts have resulted in a decrease in farmers’ incomes and an increase in irrigation costs.;MPCCCL_131;;;;;;;;1;AGRC;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Also identified was a decrease in the demand for agricultural labour and difficulty compensating workers during traditional periods, and as a result a reduction of seasonal employment.;MPCCCL_132;;;;;;;;1;AGRC;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;This decrease in incomes has affected both large-scale farmers and small land or cattle owners, who in some cases have had to alter their activities.;MPCCCL_133;;;;;;;;1;AGRC;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;“From an agricultural point of view, at the farm where I work we have had to let more than 100 hectares go dry because there is not enough water.” (Interviewee from private sector, San Felipe);MPCCCL_135;;;1;AVLB;1;AGRI;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;“It affects all of us, many people who used to live on crops [from small farms] and did not have the production because of the lack of water, they have had to look for jobs in other places, … they left their families, they went to work to the north, to the mining ….”;MPCCCL_137;;;1;AVLB;1;AGRI;;;;1;DISP, LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Regarding tourism, the main impact as identified by eight informants was an increase in costs for tourism operators (with the generation of artificial snow for area ski centres being the most notable).;MPCCCL_140;;;;;;;;1;RECR;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Also noted was a change in the demand for tourism services (8), as some places have lost their recreational appeal.;MPCCCL_142;;;;;;;;1;RECR;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;For example, the ski season has shortened and some tourist centres that are dependent on water bodies that have dried can no longer support aquatic sports.;MPCCCL_144;;;;;;;;1;RECR;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;A total of 19 interviewees recognized socio-economic impacts affecting the labour and cost of living, quality of life, and social conflicts.;MPCCCL_148;;;;;;;;;;1;LVLH, CFLC;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Ten recognized an impact on labour, affecting workers from agriculture and commerce sectors and reducing their working days and recruitment.;MPCCCL_149;;;;;;;;1;INDS, AGRC;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;For people working in commerce, decreased incomes were observed, while people working in the public sector described how drought has altered the way they support and advise farmers, because of technical issues that are related to pesticides, seeding, or harvesting, have been replaced by problems resulting from water restrictions for which they are not fully prepared.;MPCCCL_152;;;;;;;;1;INDS;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Ten interviewees also recognized impacts on the cost of living, which they relate to the increase in the cost of basic services, such as water, electricity, and food.;MPCCCL_155;;;;;;;;;;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Private actors who identified socioeconomic impacts were mostly farmers (10) whose livelihood and cost of living is more directly affected by drought.;MPCCCL_158;;;;;;;;;;1;LVLH, INEQ;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;The private sector is expected to be the most affected by drought, with incomes being directly dependent on changes in the environment.;MPCCCL_160;;;;;;;;;;1;LVLH;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;"Some interviewees (7) mentioned that drought had affected their forms of recreation; for example, by changing the natural spaces that they visit (such as rivers, springs, lagoons, and hills) or by presenting difficulties in filling and using swimming pools.";MPCCCL_162;;;;;;;;1;RECR;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;"Quality of life is also impacted through impacts on physical health; for example, a decrease of precipitation in areas close to mining sites can provoke respiratory diseases as a result of increased particulate matter in the air.";MPCCCL_164;1;RESP;;;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Mental health is also affected, with stress and worry resulting from current and future lack of water and from changes to daily routines, and melancholy resulting from changes to surroundings or the loss of natural places of personal importance.;MPCCCL_165;1;MIND;;;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Another important social impact is the conflicts emerging as a result of drought, as identified by 12 interviewees.;MPCCCL_168;;;;;;;;;;1;CFLC;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Water scarcity has prompted migration as well as conflict between neighbours, water users and service providers.;MPCCCL_169;;;;;;;;;;1;CFLC, DISP;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Disagreements result, for example, surrounding the price of water or the coordination of irrigation shifts.;MPCCCL_170;;;;;;;;;;1;CFLC;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;An increase in bribery allegations, water theft, and violence between people who share the same territory was also mentioned.;MPCCCL_171;;;;;;;;;;1;CFLC;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Three interviewees identified positive impacts in response to the drought related to a renewed motivation to take care of the environment resulting in a greater participation in environmental activities, the use of renewable energies, and changes in common behaviours to promote efficient water use.;MPCCCL_173;;;;;;;;;;;;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Moreover, as described by Udmale, et al. [7], social impacts such as population migration, health impacts, hopelessness and sense of loss, and conflicts between water users are all potential impacts of drought, all of the impacts identified in our study.;MPCCCL_205;1;MIND, OTHER;;;;;;;;1;CFLC, DISP;;
Local Perception of Drought Impacts in a Changing Climate: The Mega-Drought in Central Chile;Regarding tourism, one impact that is mentioned was an increase in costs for operators—for example, the cost of generating artificial snow for ski centres.;MPCCCL_214;;;;;;;;1;RECR;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;According to a primary evaluation of the 10 days of heavy rainfall and flooding (from October 31 to November 9, 2008), 22 people died and 3 were injured.;FHIHVN_21;1;MORT, OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;About half of the people in Nam P. Tien had to migrate due to flooding and in Thinh Liet the number was about 20%.;FHIHVN_64;;;;;;;;;;1;DISP;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;The majority of people who migrated due to flooding stayed in their relative's or friend's house within their commune.;FHIHVN_67;;;;;;;;;;1;DISP;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;In addition, people living in communes that were severely affected by flood reported that they stayed in temporary shelters provided by the government such as in schools, community houses, etc.;FHIHVN_68;;;;;;;;;;1;DISP;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Ninety percent of the school goers in two severely affected communes said that school activities were affected (flooded and closed subsequently) by the flood.;FHIHVN_71;;;;;;;;;;;;1;PUBL
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Amongst the less affected communes in Dong Son and Thanh Tri, about 66% of schools and 75% of school goers, respectively, said that school activities were affected by the rainfalls.;FHIHVN_74;;;;;;;;;;;;1;PUBL
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Ninety percent of the respondents from the two severely affected communes and 50% of those from the less affected communes mentioned that daily routine work was affected subsequent to the flood.;FHIHVN_76;;;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Almost half of the respondents in both severely flooded communes said that the access to and use of their usual health care/medication were compromised during 1 month since the heavy rains and/or flooding (Table 3).;FHIHVN_78;1;OTHER;;;;;;;;;;1;STRAIN
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Among those who said that their access to usual health care or medication was compromised, about two-thirds mentioned that one of the reasons was damaged roads and one-third mentioned unavailability of transportation.;FHIHVN_81;;;;;;;;;;;;1;TRSP
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;One-fifth of the respondents in Thanh Tri and one-third of the respondents in Thinh Liet said that the health centre was destroyed.;FHIHVN_84;;;;;;;;;;;;1;STRAIN
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;About 15% of respondents in the Nam P. Tien commune said that it was due to lack of medication or lack of money.;FHIHVN_86;;;;;;;;;;1;LVLH;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;In our sample during 1 month after the heavy rain in Hanoi that led to flooding, seven deaths were reported, three from Nam P. Tien, two from Thinh Liet, and one death occurred in each less affected commune.;FHIHVN_88;1;MORT;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Of the two deaths in Thinh Liet, one occurred during the day of the flood and one occurred within the week following the flood.;FHIHVN_90;1;MORT;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;One death in Dong Son, one death in Thanh Tri and two deaths in Nam P. Tien occurred during the month following the flood.;FHIHVN_92;1;MORT;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Twenty-seven injuries were reported 1 month after the heavy rainfall/flooding.;FHIHVN_95;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Three persons suffered bone fracture, one from Dong Son and two from Nam P. Tien.;FHIHVN_99;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Twelve people suffered lacerations and/or contusions.;FHIHVN_100;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Two-thirds of the injuries were reported due to falls.;FHIHVN_103;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Thirteen injuries occurring in Nam P. Tien, nine were due to falls, one person was injured in Thinh Liet due to drowning, and one in Thanh Tri was injured in a traffic accident.;FHIHVN_106;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;Falls and drowning seem to be the attributable injuries to flooding.;FHIHVN_107;1;OCC;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;There were significant differences between the respondents from severely affected commune and those from the less affected communes in terms of the family members suffering from psychological problems.;FHIHVN_113;1;MIND;;;;;;;;;;;
Impacts of flood on health: epidemiologic evidence from Hanoi, Vietnam;In less affected communes about 90% of people who ever had suffered from psychological problems were reported to have had experienced it before the heavy rains and the flooding, while these proportions in the two severely affected communes of Nam P. Tien and Thinh Liet were 72 and 50%, respectively.;FHIHVN_114;1;MIND;;;;;;;;;;;
