doi,year,title,sentence,CFLC,LVLH,DISP,INEQ,AVLB,QUAL,AGRI,ANIM,FISH,INFC,MORT,MIND,PREG,NUTR,SKIN,OCC,RESP,OTHER,TRSP,SUPPLY,SANIT,STRAIN,IT,RESI,PUBL,ENER,INDS,AGRC,FRST,RECR,ECOG
10.1371/journal.pone.0061720,2013,The impact of the February 2012 cold spell on health in Italy using surveillance data,A statistically significant excess in mortality was observed in several cities ranging from +22% in Bologna to +58% in Torino.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1371/journal.pone.0061720,2013,The impact of the February 2012 cold spell on health in Italy using surveillance data,The highest excess in deaths was registered for respiratory disease in both age groups (+63 and 64% respectively).,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1371/journal.pone.0061720,2013,The impact of the February 2012 cold spell on health in Italy using surveillance data,A statistically significant excess in cardiovascular disease was also observed (+20% in the 75+ age group).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1371/journal.pone.0061720,2013,The impact of the February 2012 cold spell on health in Italy using surveillance data,"Although for the total number of ER visits an increase was not observed, when we considered cause-specific results a significant excess was seen for respiratory disease (186 excess visits, +23%) and in particular for acute respiratory infections (114 excess visits, +40%).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.1371/journal.pone.0061720,2013,The impact of the February 2012 cold spell on health in Italy using surveillance data,Results from our analysis seem to indicate that the greatest impact was among the very old (75 years and over).,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"In 2020, heavy rains and massive flooding affected most of the country and over 170,000 individuals including refugees from South Sudan, Internally Displace Persons (IDPs) and other vulnerable people suffered greatly and needed emergency assistance [8].",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Previous massive flooding and heavy rains in 2019 affected more than 190,000 individuals and totally or partially destroyed over 34,000 houses throughout Sudan [9].",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"This produced extreme shortage in health and Water, Sanitation and Hygiene (WASH) services [9].",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"This produced extreme shortage in health and Water, Sanitation and Hygiene (WASH) services [9].",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"3 Results 3.1 Impacts of climate change on the local Sudanese communities During the past five years, Sudanese communities witnessed several severe weather events including drought, storms, heavy rains and flooding.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"3 Results 3.1 Impacts of climate change on the local Sudanese communities During the past five years, Sudanese communities witnessed several severe weather events including drought, storms, heavy rains and flooding.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Droughts, floods, insecurity, and overall poverty have displaced over 3 million individuals throughout Sudan.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"In 2015, 44 and 102 cases of heatstroke and 32 and 12 related deaths were reported from Northern and Red Sea States, respectively.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"In 2015, 44 and 102 cases of heatstroke and 32 and 12 related deaths were reported from Northern and Red Sea States, respectively.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Several diseases emerged and/or re-emerged in the form of outbreaks among displaced populations in Sudan in association with climate change including the emergence of dengue, West Nile virus, and Crimean–Congo haemorrhagic fever (CCHF) among refugees and IDPs in Darfur [17–19].",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Several diseases emerged and/or re-emerged in the form of outbreaks among displaced populations in Sudan in association with climate change including the emergence of dengue, West Nile virus, and Crimean–Congo haemorrhagic fever (CCHF) among refugees and IDPs in Darfur [17–19].",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,The heavy rains and floods in 2019 directly influenced a cholera outbreak among nomads and IDPs in Blue Nile and Sennar states through the destruction of latrines leading to the contamination of open sources of drinking water.,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Since the war started, the population living in and nearby that region has been forced to flee the area in search for security and food.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"This massive human population displacement resulted in most of the region's population seeking refuge in Sudan for safety, shelter, and food.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"More importantly, locating the sources of drinking water nearby the overflowing and abandoned latrines presents a serious threat for the transmission of sanitation, hygiene, and WASH-related infections such as cholera and hepatitis E (Fig. 2 ).",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"More importantly, locating the sources of drinking water nearby the overflowing and abandoned latrines presents a serious threat for the transmission of sanitation, hygiene, and WASH-related infections such as cholera and hepatitis E (Fig. 2 ).",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,This situation was particularly challenging for the medical supplies as the need for them was dramatically increased; e.g.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,This situation was particularly challenging for the medical supplies as the need for them was dramatically increased; e.g.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Also, an urgent need to re-supply refugees with food occurred as most of their food was either washed out or ruined by the flood and rainy storms.",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Also, an urgent need to re-supply refugees with food occurred as most of their food was either washed out or ruined by the flood and rainy storms.",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Additionally, the complete or partial destruction of over 1200 latrines greatly impacted the waste management and reduced the overall hygiene in the area, increasing the risk of vector-borne, food-borne, poverty-related, and WASH-related diseases in the humanitarian settlements [11].",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Unfortunately, flooding and storms destroyed solar panels installed by the humanitarian UN agencies, which were the primary sources of power for cooking and light.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Unfortunately, flooding and storms destroyed solar panels installed by the humanitarian UN agencies, which were the primary sources of power for cooking and light.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Furthermore, in June 2021 over 16,000 Ethiopian refugees in Um Rakuba and Tunaydbah were affected when severe rainstorms destroyed their shelters and service facilities resulting in a loss of food, medications and other essential belongings, and caused additional mental stress [32].",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Approximately 40% of families lost their tent or family shelter to the heavy rains, strong winds, and hailstorms, and several service stations which were the source of drinking water and latrines were destroyed [32].",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"In conclusion, due to severe weather events including heavy rains, storms, and flooding, almost 50% of the Ethiopian refugees in the Um Rakuba and Tunaydbah humanitarian camps in the Gedaref state lost their shelters, belongings, and essential service stations exposing them to serious health threats including WASH-related infections.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"In conclusion, due to severe weather events including heavy rains, storms, and flooding, almost 50% of the Ethiopian refugees in the Um Rakuba and Tunaydbah humanitarian camps in the Gedaref state lost their shelters, belongings, and essential service stations exposing them to serious health threats including WASH-related infections.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Moreover, the sudden lack of shelter, exposure to extreme weather conditions, loss of food and their limited personal belongings and increased health risks all challenged the war-terrified Tigray community refugees and increased their mental stress.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.joclim.2021.100057,2021,The impacts of climate change on displaced populations: A call for action,"Moreover, the sudden lack of shelter, exposure to extreme weather conditions, loss of food and their limited personal belongings and increased health risks all challenged the war-terrified Tigray community refugees and increased their mental stress.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"Since 1982–1983, Indonesia has encountered devastating fires due to the exploitation of lands for cultivation.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"As humans evolved and developed ways of living globally, dependence on fires to extend their lands for agriculture and build houses increased [7].",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"It, therefore, becomes apparent that the air pollution due to peatland fires contributes to severe health effects in pregnant women.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,The emission from fires degrades air quality in an ambient environment which can penetrate the building envelope and remain suspended in indoor air [19].,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"All participants reported using an electric rice cooker in their homes, with nearly 85% using gas as their primary cooking fuel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"All participants reported using an electric rice cooker in their homes, with nearly 85% using gas as their primary cooking fuel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"However, windows and doors were shut whenever possible during the wildfire season, so indoor-outdoor air exchange occurred via uncontrolled leakages.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"For those reasons, air transport reduced PM2.5 in the living room significantly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"For those reasons, air transport reduced PM2.5 in the living room significantly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,Cooking time activity in the afternoon at around 04:00 p.m. was responsible for emitting 250–500 μg/m3 in more than 60% of houses.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,Cooking time activity in the afternoon at around 04:00 p.m. was responsible for emitting 250–500 μg/m3 in more than 60% of houses.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"In between mealtimes, PM2.5 concentrations were around 35–100 μg/m3 in 25% of houses, while the remaining percentage of houses tended to have 250–500 μg/m3.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"In the meantime, the highest daily integrated exposure was found in the non-wildfire season.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"As seen, pregnant women inhaled 100 times higher PM2.5 in the wildfire season (284 μg/kg/day vs. 28 μg/kg/day), which is more likely that they were at risk of experiencing reduced birth weight.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"From these figures, pregnant women received higher doses from activities which were not very active such as sleeping and sedentary activities.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,The outdoor concentrations of this current study derived from the air monitoring network indicate that Palangka Raya was affected by the hazardous smoke in August–October 2019.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,The outdoor concentrations of this current study derived from the air monitoring network indicate that Palangka Raya was affected by the hazardous smoke in August–October 2019.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"However, women spent 95% time indoors (while 39% corresponded to sleeping), inhaling 86% of PM2.5 (Fig. 7A).",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"However, women spent 95% time indoors (while 39% corresponded to sleeping), inhaling 86% of PM2.5 (Fig. 7A).",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"Zhou, Chen, Cao, Yang, Chang and Nazaroff [30] observed that the highest risk occurred when participants spent time in buildings (i.e., at home and work) during moderate and light haze in Singapore 2013.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"Zhou, Chen, Cao, Yang, Chang and Nazaroff [30] observed that the highest risk occurred when participants spent time in buildings (i.e., at home and work) during moderate and light haze in Singapore 2013.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"In the meantime, outdoor activities, in particular, cycling and walking experienced a significant decrease ranging from 14.6% to 36.0% and 31.7%–45.2%, respectively, during the 2018 wildfire smoke event in Seattle, WA, US as reported by Doubleday and colleagues.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"This result highlights that the outdoor air impacts indoor air via infiltration, elevating particle concentrations indoors.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"The conditions were exacerbated by indoor pollution sources such as cooking, smoking, and burning incense.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.1016/j.heliyon.2023.e18513,2023,The infiltration of wildfire smoke and its potential dose on pregnant women: Lessons learned from Indonesia wildfires in 2019,"The conditions were exacerbated by indoor pollution sources such as cooking, smoking, and burning incense.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.1016/j.limno.2009.09.001,2010,The influence of extreme floods from the River Danube in 2006 on phytoplankton communities in a floodplain lake: Shift to a clear state,"Moreover, research done by Mihaljević et al. (2009) showed that flooding has a dual impact on phytoplankton development in the Danubian floodplain lake.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.limno.2009.09.001,2010,The influence of extreme floods from the River Danube in 2006 on phytoplankton communities in a floodplain lake: Shift to a clear state,"However, at the end of the 20th and the beginning of the 21st century, the occurrence frequency of catastrophic floods and inundations increased.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10.1016/j.limno.2009.09.001,2010,The influence of extreme floods from the River Danube in 2006 on phytoplankton communities in a floodplain lake: Shift to a clear state,"As a consequence, the whole floodplain area was flooded and the water depth of the investigated floodplain lake reached more than 8m. During the flooding, the river water temperature was lower than in the lake.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.limno.2009.09.001,2010,The influence of extreme floods from the River Danube in 2006 on phytoplankton communities in a floodplain lake: Shift to a clear state,"However, after the floods, the washing out effect of nutrients from the floodplain area resulted with an increase in nutrient concentrations due to the natural input and accumulation of organic matter from terrestrial vegetation.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)","These authors observed that the abandonment of cultivated fields induces a significant decrease in land slipping frequency, and in sediment delivery.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)","These authors observed that the abandonment of cultivated fields induces a significant decrease in land slipping frequency, and in sediment delivery.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)","The land cover change caused an increase in the landslide occurrence, causing more severe property damages and casualties.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)","Soil slideâdebris flows occurred isolated or clustered in groups of several failures, and affected open slopes and low-order drainage channels.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)","Soil slideâdebris flows occurred isolated or clustered in groups of several failures, and affected open slopes and low-order drainage channels.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)",The comparison between the land use maps (Fig.Â 2) reveals that in more than 50Â years the area was influenced by an increase in bare soils to the detriment of forested areas.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.1007/s00267-014-0357-0,2014,"The influence of land use change on landslide susceptibility zonation: the Briga catchment test site (Messina, Italy)",The comparison between the land use maps (Fig.Â 2) reveals that in more than 50Â years the area was influenced by an increase in bare soils to the detriment of forested areas.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,"In particular, people with lower education and income, people who lack social capital and networks, unemployed and elderly are more vulnerable to natural hazards [12].",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,"On the one hand, a high number of small children or other dependents in a family is linked to increased vulnerability [12].",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,"120,000 households suffered from power outages and municipal rescue departments received 700 emergency tasks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,"There is an indication of storms becoming more frequent and intense, and storm-caused damage is estimated to increase [54].",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,Respondents living in rural areas and detached houses experienced more harm when compared to respondents living in urban areas and other kinds of dwellings.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,"In addition, respondents living in Ostrobothnia reported of experienced harm more often than others (74.2% of them and 65.1% of the others, p = 0.004).",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ijdrr.2021.102089,2021,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,Damage to residential property was more common in rural and semiurban areas and in detached houses.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.foreco.2022.120620,2023,The outsized role of California’s largest wildfires in changing forest burn patterns and coarsening ecosystem scale,"In the last several years, wildfires have rapidly increased in both size and occurrence across the state.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.foreco.2022.120620,2023,The outsized role of California’s largest wildfires in changing forest burn patterns and coarsening ecosystem scale,"Compounded by the effects of severe drought, these fires have contributed to the erosion of mature conifer forest cover in areas such as the southern Sierra Nevada (Steel et al., 2022b).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.1016/j.foreco.2022.120620,2023,The outsized role of California’s largest wildfires in changing forest burn patterns and coarsening ecosystem scale,"Between 1985 and 2020, there was a statistically significant increase in total annual area burned, with a trending (fitted) increase of 3,258 ha burned annually per the Theil-Sen model (Table 3 , Fig. 2 ).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
